Entry	Reviewed	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (molecular function)	Gene Ontology IDs
P33128	reviewed	Probable fimbrial chaperone YadV	yadV ecpD b0140 JW0136	Escherichia coli (strain K12)	246	outer membrane-bounded periplasmic space [GO:0030288]; protein folding chaperone [GO:0044183]; cell adhesion [GO:0007155]; cell wall organization [GO:0071555]; chaperone-mediated protein folding [GO:0061077]	cell adhesion [GO:0007155]; cell wall organization [GO:0071555]; chaperone-mediated protein folding [GO:0061077]	outer membrane-bounded periplasmic space [GO:0030288]	protein folding chaperone [GO:0044183]	GO:0007155; GO:0030288; GO:0044183; GO:0061077; GO:0071555
P33136	reviewed	Glucans biosynthesis protein G	mdoG opgG b1048 JW1035	Escherichia coli (strain K12)	511	outer membrane-bounded periplasmic space [GO:0030288]; carbohydrate binding [GO:0030246]; catalytic activity [GO:0003824]; beta-glucan biosynthetic process [GO:0051274]	beta-glucan biosynthetic process [GO:0051274]	outer membrane-bounded periplasmic space [GO:0030288]	carbohydrate binding [GO:0030246]; catalytic activity [GO:0003824]	GO:0003824; GO:0030246; GO:0030288; GO:0051274
P33222	reviewed	Putative acid--amine ligase YjfC (EC 6.3.1.-)	yjfC b4186 JW4144	Escherichia coli (strain K12)	387	ATP binding [GO:0005524]; ligase activity [GO:0016874]; metal ion binding [GO:0046872]			ATP binding [GO:0005524]; ligase activity [GO:0016874]; metal ion binding [GO:0046872]	GO:0005524; GO:0016874; GO:0046872
P33340	reviewed	Uncharacterized fimbrial-like protein YehA	yehA b2108 JW2095	Escherichia coli (strain K12)	344	pilus [GO:0009289]; cell adhesion involved in single-species biofilm formation [GO:0043709]	cell adhesion involved in single-species biofilm formation [GO:0043709]	pilus [GO:0009289]		GO:0009289; GO:0043709
P33341	reviewed	Outer membrane usher protein YehB	yehB b2109 JW2096	Escherichia coli (strain K12)	826	cell outer membrane [GO:0009279]; fimbrial usher porin activity [GO:0015473]; DNA damage response [GO:0006974]; pilus assembly [GO:0009297]	DNA damage response [GO:0006974]; pilus assembly [GO:0009297]	cell outer membrane [GO:0009279]	fimbrial usher porin activity [GO:0015473]	GO:0006974; GO:0009279; GO:0009297; GO:0015473
P33342	reviewed	Probable fimbrial chaperone YehC	yehC b2110 JW2097	Escherichia coli (strain K12)	239	outer membrane-bounded periplasmic space [GO:0030288]; protein folding chaperone [GO:0044183]; cell wall organization [GO:0071555]; chaperone-mediated protein folding [GO:0061077]	cell wall organization [GO:0071555]; chaperone-mediated protein folding [GO:0061077]	outer membrane-bounded periplasmic space [GO:0030288]	protein folding chaperone [GO:0044183]	GO:0030288; GO:0044183; GO:0061077; GO:0071555
P33343	reviewed	Uncharacterized fimbrial-like protein YehD	yehD b2111 JW2098	Escherichia coli (strain K12)	180	pilus [GO:0009289]; cell adhesion [GO:0007155]; cell adhesion involved in single-species biofilm formation [GO:0043709]	cell adhesion [GO:0007155]; cell adhesion involved in single-species biofilm formation [GO:0043709]	pilus [GO:0009289]		GO:0007155; GO:0009289; GO:0043709
P33362	reviewed	Glycine betaine-binding protein YehZ	yehZ osmF b2131 JW2119	Escherichia coli (strain K12)	305	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; membrane [GO:0016020]; periplasmic space [GO:0042597]; transmembrane transporter activity [GO:0022857]; amino acid transport [GO:0006865]; amino-acid betaine transport [GO:0015838]; cellular hyperosmotic response [GO:0071474]; glycine betaine transport [GO:0031460]	amino acid transport [GO:0006865]; amino-acid betaine transport [GO:0015838]; cellular hyperosmotic response [GO:0071474]; glycine betaine transport [GO:0031460]	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; membrane [GO:0016020]; periplasmic space [GO:0042597]	transmembrane transporter activity [GO:0022857]	GO:0006865; GO:0015838; GO:0016020; GO:0022857; GO:0031460; GO:0042597; GO:0055052; GO:0071474
P33369	reviewed	Putative multidrug resistance outer membrane protein MdtQ	mdtQ yohG yohH b2139 JW5838/JW5358 b2138	Escherichia coli (strain K12)	478	cell outer membrane [GO:0009279]; membrane [GO:0016020]; efflux transmembrane transporter activity [GO:0015562]; transmembrane transporter activity [GO:0022857]; response to antibiotic [GO:0046677]; transmembrane transport [GO:0055085]	response to antibiotic [GO:0046677]; transmembrane transport [GO:0055085]	cell outer membrane [GO:0009279]; membrane [GO:0016020]	efflux transmembrane transporter activity [GO:0015562]; transmembrane transporter activity [GO:0022857]	GO:0009279; GO:0015562; GO:0016020; GO:0022857; GO:0046677; GO:0055085
P33596	reviewed	Regulatory protein RecX (Protein OraA)	recX oraA b2698 JW2668	Escherichia coli (strain K12)	166	cytoplasm [GO:0005737]; enzyme binding [GO:0019899]; DNA damage response [GO:0006974]; DNA repair [GO:0006281]; regulation of DNA repair [GO:0006282]; SOS response [GO:0009432]	DNA damage response [GO:0006974]; DNA repair [GO:0006281]; regulation of DNA repair [GO:0006282]; SOS response [GO:0009432]	cytoplasm [GO:0005737]	enzyme binding [GO:0019899]	GO:0005737; GO:0006281; GO:0006282; GO:0006974; GO:0009432; GO:0019899
P33913	reviewed	Uncharacterized protein YejA	yejA b2177 JW2165	Escherichia coli (strain K12)	604	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; membrane [GO:0016020]; outer membrane-bounded periplasmic space [GO:0030288]; ABC-type oligopeptide transporter activity [GO:0015421]; peptide transmembrane transporter activity [GO:1904680]; microcin transport [GO:0042884]; oligopeptide transport [GO:0006857]; peptide transport [GO:0015833]	microcin transport [GO:0042884]; oligopeptide transport [GO:0006857]; peptide transport [GO:0015833]	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; membrane [GO:0016020]; outer membrane-bounded periplasmic space [GO:0030288]	ABC-type oligopeptide transporter activity [GO:0015421]; peptide transmembrane transporter activity [GO:1904680]	GO:0006857; GO:0015421; GO:0015833; GO:0016020; GO:0030288; GO:0042884; GO:0055052; GO:1904680
P33915	reviewed	Inner membrane ABC transporter permease protein YejE	yejE b2179 JW2167	Escherichia coli (strain K12)	341	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; membrane [GO:0016020]; plasma membrane [GO:0005886]; microcin transport [GO:0042884]; oligopeptide transmembrane transport [GO:0035672]; peptide transport [GO:0015833]	microcin transport [GO:0042884]; oligopeptide transmembrane transport [GO:0035672]; peptide transport [GO:0015833]	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; membrane [GO:0016020]; plasma membrane [GO:0005886]		GO:0005886; GO:0015833; GO:0016020; GO:0035672; GO:0042884; GO:0055052
P33916	reviewed	Uncharacterized ABC transporter ATP-binding protein YejF	yejF b2180 JW2168	Escherichia coli (strain K12)	529	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; membrane [GO:0016020]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]; transmembrane transporter activity [GO:0022857]; microcin transport [GO:0042884]; oligopeptide transmembrane transport [GO:0035672]; peptide transport [GO:0015833]	microcin transport [GO:0042884]; oligopeptide transmembrane transport [GO:0035672]; peptide transport [GO:0015833]	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; membrane [GO:0016020]; plasma membrane [GO:0005886]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]; transmembrane transporter activity [GO:0022857]	GO:0005524; GO:0005886; GO:0015833; GO:0016020; GO:0016887; GO:0022857; GO:0035672; GO:0042626; GO:0042884; GO:0055052
P33920	reviewed	Nucleoid-associated protein YejK	yejK b2186 JW2174	Escherichia coli (strain K12)	335	bacterial nucleoid [GO:0043590]; cytoplasm [GO:0005737]; double-stranded DNA binding [GO:0003690]; identical protein binding [GO:0042802]; single-stranded RNA binding [GO:0003727]		bacterial nucleoid [GO:0043590]; cytoplasm [GO:0005737]	double-stranded DNA binding [GO:0003690]; identical protein binding [GO:0042802]; single-stranded RNA binding [GO:0003727]	GO:0003690; GO:0003727; GO:0005737; GO:0042802; GO:0043590
P33927	reviewed	Cytochrome c-type biogenesis protein CcmF	ccmF yejR b2196 JW2184	Escherichia coli (strain K12)	647	plasma membrane [GO:0005886]; heme binding [GO:0020037]; heme transmembrane transporter activity [GO:0015232]; oxidoreductase activity, acting on diphenols and related substances as donors [GO:0016679]; cytochrome complex assembly [GO:0017004]	cytochrome complex assembly [GO:0017004]	plasma membrane [GO:0005886]	heme binding [GO:0020037]; heme transmembrane transporter activity [GO:0015232]; oxidoreductase activity, acting on diphenols and related substances as donors [GO:0016679]	GO:0005886; GO:0015232; GO:0016679; GO:0017004; GO:0020037
P34210	reviewed	Outer membrane protease OmpP (EC 3.4.23.-)	ompP ompX ECOK12F029	Escherichia coli (strain K12)	315	cell outer membrane [GO:0009279]; aspartic-type endopeptidase activity [GO:0004190]; proteolysis [GO:0006508]	proteolysis [GO:0006508]	cell outer membrane [GO:0009279]	aspartic-type endopeptidase activity [GO:0004190]	GO:0004190; GO:0006508; GO:0009279
P36771	reviewed	Probable HTH-type transcriptional regulator LrhA	lrhA genR b2289 JW2284	Escherichia coli (strain K12)	312	cis-regulatory region sequence-specific DNA binding [GO:0000987]; DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; DNA-templated transcription [GO:0006351]; negative regulation of DNA-templated transcription [GO:0045892]; positive regulation of DNA-templated transcription [GO:0045893]; regulation of DNA-templated transcription [GO:0006355]	DNA-templated transcription [GO:0006351]; negative regulation of DNA-templated transcription [GO:0045892]; positive regulation of DNA-templated transcription [GO:0045893]; regulation of DNA-templated transcription [GO:0006355]		cis-regulatory region sequence-specific DNA binding [GO:0000987]; DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]	GO:0000987; GO:0003700; GO:0006351; GO:0006355; GO:0043565; GO:0045892; GO:0045893
P37009	reviewed	Fe(3+) ions import ATP-binding protein FbpC (EC 7.2.2.7)	fbpC afuC yagC b0262 JW0254	Escherichia coli (strain K12)	348	ATP-binding cassette (ABC) transporter complex [GO:0043190]; plasma membrane [GO:0005886]; ABC-type ferric iron transporter activity [GO:0015408]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; transmembrane transporter activity [GO:0022857]; transmembrane transport [GO:0055085]	transmembrane transport [GO:0055085]	ATP-binding cassette (ABC) transporter complex [GO:0043190]; plasma membrane [GO:0005886]	ABC-type ferric iron transporter activity [GO:0015408]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; transmembrane transporter activity [GO:0022857]	GO:0005524; GO:0005886; GO:0015408; GO:0016887; GO:0022857; GO:0043190; GO:0055085
P37016	reviewed	Uncharacterized fimbrial-like protein YadK	yadK b0136 JW0132	Escherichia coli (strain K12)	198	pilus [GO:0009289]; cell adhesion [GO:0007155]; cell adhesion involved in single-species biofilm formation [GO:0043709]	cell adhesion [GO:0007155]; cell adhesion involved in single-species biofilm formation [GO:0043709]	pilus [GO:0009289]		GO:0007155; GO:0009289; GO:0043709
P37017	reviewed	Uncharacterized fimbrial-like protein YadL	yadL b0137 JW0133	Escherichia coli (strain K12)	201	pilus [GO:0009289]; cell adhesion involved in single-species biofilm formation [GO:0043709]	cell adhesion involved in single-species biofilm formation [GO:0043709]	pilus [GO:0009289]		GO:0009289; GO:0043709
P37018	reviewed	Uncharacterized fimbrial-like protein YadM	yadM b0138 JW0134	Escherichia coli (strain K12)	189	pilus [GO:0009289]; cell adhesion [GO:0007155]; cell adhesion involved in single-species biofilm formation [GO:0043709]	cell adhesion [GO:0007155]; cell adhesion involved in single-species biofilm formation [GO:0043709]	pilus [GO:0009289]		GO:0007155; GO:0009289; GO:0043709
P37050	reviewed	Uncharacterized fimbrial-like protein YadN	yadN b0141 JW0137	Escherichia coli (strain K12)	194	pilus [GO:0009289]; cell adhesion [GO:0007155]; cell adhesion involved in single-species biofilm formation [GO:0043709]	cell adhesion [GO:0007155]; cell adhesion involved in single-species biofilm formation [GO:0043709]	pilus [GO:0009289]		GO:0007155; GO:0009289; GO:0043709
P37182	reviewed	Hydrogenase 2 maturation protease (EC 3.4.23.-)	hybD b2993 JW2961	Escherichia coli (strain K12)	164	aspartic-type endopeptidase activity [GO:0004190]; endopeptidase activity [GO:0004175]; enzyme activator activity [GO:0008047]; metal ion binding [GO:0046872]; protein processing [GO:0016485]	protein processing [GO:0016485]		aspartic-type endopeptidase activity [GO:0004190]; endopeptidase activity [GO:0004175]; enzyme activator activity [GO:0008047]; metal ion binding [GO:0046872]	GO:0004175; GO:0004190; GO:0008047; GO:0016485; GO:0046872
P37326	reviewed	Prophage integrase IntS (Putative prophage CPS-53 integrase)	intS intC yfdB b2349 JW2345	Escherichia coli (strain K12)	385	identical protein binding [GO:0042802]; prophage integrase activity [GO:0008979]; sequence-specific DNA binding [GO:0043565]; DNA recombination [GO:0006310]; provirus excision [GO:0032359]; symbiont entry into host cell [GO:0046718]; viral genome integration into host DNA [GO:0044826]	DNA recombination [GO:0006310]; provirus excision [GO:0032359]; symbiont entry into host cell [GO:0046718]; viral genome integration into host DNA [GO:0044826]		identical protein binding [GO:0042802]; prophage integrase activity [GO:0008979]; sequence-specific DNA binding [GO:0043565]	GO:0006310; GO:0008979; GO:0032359; GO:0042802; GO:0043565; GO:0044826; GO:0046718
P37623	reviewed	4'-phosphopantetheinyl transferase AcpT (EC 2.7.8.7)	acpT yhhU b3475 JW3440	Escherichia coli (strain K12)	195	cytosol [GO:0005829]; holo-[acyl-carrier-protein] synthase activity [GO:0008897]; magnesium ion binding [GO:0000287]; fatty acid biosynthetic process [GO:0006633]; lysine biosynthetic process via aminoadipic acid [GO:0019878]	fatty acid biosynthetic process [GO:0006633]; lysine biosynthetic process via aminoadipic acid [GO:0019878]	cytosol [GO:0005829]	holo-[acyl-carrier-protein] synthase activity [GO:0008897]; magnesium ion binding [GO:0000287]	GO:0000287; GO:0005829; GO:0006633; GO:0008897; GO:0019878
P37652	reviewed	Cyclic di-GMP-binding protein (Cellulose synthase regulatory subunit)	bcsB yhjN b3532 JW3500	Escherichia coli (strain K12)	779	plasma membrane [GO:0005886]; cellulose biosynthetic process [GO:0030244]; UDP-alpha-D-glucose metabolic process [GO:0006011]	cellulose biosynthetic process [GO:0030244]; UDP-alpha-D-glucose metabolic process [GO:0006011]	plasma membrane [GO:0005886]		GO:0005886; GO:0006011; GO:0030244
P37757	reviewed	Uncharacterized isomerase YddE (EC 5.1.-.-) (ORFB)	yddE b1464 JW1459	Escherichia coli (strain K12)	297	cytoplasm [GO:0005737]; isomerase activity [GO:0016853]; protein homodimerization activity [GO:0042803]; biosynthetic process [GO:0009058]	biosynthetic process [GO:0009058]	cytoplasm [GO:0005737]	isomerase activity [GO:0016853]; protein homodimerization activity [GO:0042803]	GO:0005737; GO:0009058; GO:0016853; GO:0042803
P37766	reviewed	Acetate CoA-transferase YdiF (EC 2.8.3.8) (Short-chain acyl-CoA:acetate CoA-transferase)	ydiF b1694 JW1684	Escherichia coli (strain K12)	531	acetate CoA-transferase activity [GO:0008775]; ketone body catabolic process [GO:0046952]; protein homotetramerization [GO:0051289]; short-chain fatty acid metabolic process [GO:0046459]	ketone body catabolic process [GO:0046952]; protein homotetramerization [GO:0051289]; short-chain fatty acid metabolic process [GO:0046459]		acetate CoA-transferase activity [GO:0008775]	GO:0008775; GO:0046459; GO:0046952; GO:0051289
P38052	reviewed	Uncharacterized fimbrial-like protein SfmF	sfmF ybcG b0534 JW5072	Escherichia coli (strain K12)	171	pilus [GO:0009289]; cell adhesion [GO:0007155]; cell adhesion involved in single-species biofilm formation [GO:0043709]	cell adhesion [GO:0007155]; cell adhesion involved in single-species biofilm formation [GO:0043709]	pilus [GO:0009289]		GO:0007155; GO:0009289; GO:0043709
