Entry	Reviewed	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (molecular function)	Gene Ontology IDs
A0AB38R596	unreviewed	Transposase	IMI45_04700	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	285	DNA binding [GO:0003677]; transposase activity [GO:0004803]; DNA transposition [GO:0006313]	DNA transposition [GO:0006313]		DNA binding [GO:0003677]; transposase activity [GO:0004803]	GO:0003677; GO:0004803; GO:0006313
A0AB38R597	unreviewed	Metallophosphoesterase	IMI45_05330	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	290	membrane [GO:0016020]; metal ion binding [GO:0046872]; UDP-2,3-diacylglucosamine hydrolase activity [GO:0008758]; lipid A biosynthetic process [GO:0009245]	lipid A biosynthetic process [GO:0009245]	membrane [GO:0016020]	metal ion binding [GO:0046872]; UDP-2,3-diacylglucosamine hydrolase activity [GO:0008758]	GO:0008758; GO:0009245; GO:0016020; GO:0046872
A0AB38R5A5	unreviewed	3-hydroxyacyl-CoA dehydrogenase	IMI45_08310	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	293	NAD+ binding [GO:0070403]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; fatty acid metabolic process [GO:0006631]	fatty acid metabolic process [GO:0006631]		NAD+ binding [GO:0070403]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]	GO:0006631; GO:0016616; GO:0070403
A0AB38R5A6	unreviewed	Sodium:solute symporter	IMI45_08635	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	475	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]		plasma membrane [GO:0005886]	transmembrane transporter activity [GO:0022857]	GO:0005886; GO:0022857
A0AB38R5A8	unreviewed	Lysozyme family protein	IMI45_20235	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	527	membrane [GO:0016020]; metalloendopeptidase activity [GO:0004222]		membrane [GO:0016020]	metalloendopeptidase activity [GO:0004222]	GO:0004222; GO:0016020
A0AB38R5A9	unreviewed	Hydrogenase maturation protease	IMI45_09495	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	100	peptidase activity [GO:0008233]; proteolysis [GO:0006508]	proteolysis [GO:0006508]		peptidase activity [GO:0008233]	GO:0006508; GO:0008233
A0AB38R5B2	unreviewed	DUF86 domain-containing protein	IMI45_08395	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	114	toxin-antitoxin complex [GO:0110001]; hydrolase activity [GO:0016787]; RNA nuclease activity [GO:0004540]		toxin-antitoxin complex [GO:0110001]	hydrolase activity [GO:0016787]; RNA nuclease activity [GO:0004540]	GO:0004540; GO:0016787; GO:0110001
A0AB38R5B3	unreviewed	Xylose transport system permease protein XylH	IMI45_08725	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	392	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]		plasma membrane [GO:0005886]	transmembrane transporter activity [GO:0022857]	GO:0005886; GO:0022857
A0AB38R5B6	unreviewed	Cytosine permease	IMI45_08600	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	458	plasma membrane [GO:0005886]; cytosine transmembrane transporter activity [GO:0015209]		plasma membrane [GO:0005886]	cytosine transmembrane transporter activity [GO:0015209]	GO:0005886; GO:0015209
A0AB38R5C0	unreviewed	BMP family protein	IMI45_06490	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	362	plasma membrane [GO:0005886]		plasma membrane [GO:0005886]		GO:0005886
A0AB38R5C5	unreviewed	DUF3899 domain-containing protein	IMI45_08685	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	127	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0AB38R5C6	unreviewed	AI-2E family transporter	IMI45_08820	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	342	membrane [GO:0016020]; transmembrane transport [GO:0055085]	transmembrane transport [GO:0055085]	membrane [GO:0016020]		GO:0016020; GO:0055085
A0AB38R5C7	unreviewed	LacI family DNA-binding transcriptional regulator	IMI45_08500	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	338	DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]			DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]	GO:0000976; GO:0003700
A0AB38R5C8	unreviewed	Polyprenyl synthetase family protein	IMI45_01125	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	316	prenyltransferase activity [GO:0004659]; isoprenoid biosynthetic process [GO:0008299]	isoprenoid biosynthetic process [GO:0008299]		prenyltransferase activity [GO:0004659]	GO:0004659; GO:0008299
A0AB38R5C9	unreviewed	ABC transporter ATP-binding protein	IMI45_07455	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	310	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]			ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0016887
A0AB38R5D1	unreviewed	Myo-inosose-2 dehydratase (EC 4.2.1.44)	iolE IMI45_08785	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	311	lyase activity [GO:0016829]			lyase activity [GO:0016829]	GO:0016829
A0AB38R5D2	unreviewed	Aldehyde dehydrogenase family protein	IMI45_08605	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	483	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor [GO:0016620]			oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor [GO:0016620]	GO:0016620
A0AB38R5D3	unreviewed	Metallophosphoesterase	IMI45_08895	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	281	membrane [GO:0016020]; UDP-2,3-diacylglucosamine hydrolase activity [GO:0008758]; lipid A biosynthetic process [GO:0009245]	lipid A biosynthetic process [GO:0009245]	membrane [GO:0016020]	UDP-2,3-diacylglucosamine hydrolase activity [GO:0008758]	GO:0008758; GO:0009245; GO:0016020
A0AB38R5D5	unreviewed	PspA/IM30 family protein	IMI45_02125	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	218					
A0AB38R5D7	unreviewed	Iron-containing alcohol dehydrogenase family protein	IMI45_08145	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	358	metal ion binding [GO:0046872]; oxidoreductase activity, acting on CH-OH group of donors [GO:0016614]			metal ion binding [GO:0046872]; oxidoreductase activity, acting on CH-OH group of donors [GO:0016614]	GO:0016614; GO:0046872
A0AB38R5E0	unreviewed	2TM domain-containing protein	IMI45_03110	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	89	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0AB38R5E2	unreviewed	Fructosamine kinase family protein	IMI45_07665	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	291	kinase activity [GO:0016301]			kinase activity [GO:0016301]	GO:0016301
A0AB38R5F0	unreviewed	Esterase	yjfP IMI45_04190	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	255	membrane [GO:0016020]; serine-type peptidase activity [GO:0008236]; proteolysis [GO:0006508]	proteolysis [GO:0006508]	membrane [GO:0016020]	serine-type peptidase activity [GO:0008236]	GO:0006508; GO:0008236; GO:0016020
A0AB38R5F1	unreviewed	GntP family permease	IMI45_08440	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	478	plasma membrane [GO:0005886]; gluconate transmembrane transporter activity [GO:0015128]		plasma membrane [GO:0005886]	gluconate transmembrane transporter activity [GO:0015128]	GO:0005886; GO:0015128
A0AB38R5F2	unreviewed	5-deoxy-glucuronate isomerase (EC 5.3.1.30)	iolB IMI45_08790	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	274	glucuronate isomerase activity [GO:0008880]; inositol catabolic process [GO:0019310]	inositol catabolic process [GO:0019310]		glucuronate isomerase activity [GO:0008880]	GO:0008880; GO:0019310
A0AB38R5F4	unreviewed	PTS sugar transporter subunit IIA	IMI45_08950	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	623	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; carbohydrate:proton symporter activity [GO:0005351]; protein-N(PI)-phosphohistidine-fructose phosphotransferase system transporter activity [GO:0022877]; protein-phosphocysteine-sugar phosphotransferase activity [GO:0090563]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]	phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]	carbohydrate:proton symporter activity [GO:0005351]; protein-N(PI)-phosphohistidine-fructose phosphotransferase system transporter activity [GO:0022877]; protein-phosphocysteine-sugar phosphotransferase activity [GO:0090563]	GO:0005351; GO:0005737; GO:0005886; GO:0009401; GO:0022877; GO:0090563
A0AB38R5F8	unreviewed	Membrane protein YkvI	IMI45_05150	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	343	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0AB38R5G1	unreviewed	Oxygen-insensitive NADPH nitroreductase (EC 1.5.1.38)	nfsA IMI45_10775	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	249	oxidoreductase activity [GO:0016491]			oxidoreductase activity [GO:0016491]	GO:0016491
A0AB38R5G2	unreviewed	Glycoside hydrolase family 1 protein	IMI45_08875	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	470	cytosol [GO:0005829]; beta-glucosidase activity [GO:0008422]; carbohydrate catabolic process [GO:0016052]	carbohydrate catabolic process [GO:0016052]	cytosol [GO:0005829]	beta-glucosidase activity [GO:0008422]	GO:0005829; GO:0008422; GO:0016052
A0AB38R5G3	unreviewed	Precorrin-2 C(20)-methyltransferase (EC 2.1.1.130)	cobI IMI45_09140	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	233	precorrin-2 C20-methyltransferase activity [GO:0030788]; cobalamin biosynthetic process [GO:0009236]; methylation [GO:0032259]	cobalamin biosynthetic process [GO:0009236]; methylation [GO:0032259]		precorrin-2 C20-methyltransferase activity [GO:0030788]	GO:0009236; GO:0030788; GO:0032259
A0AB38R5G4	unreviewed	Uncharacterized protein	IMI45_09025	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	49					
A0AB38R5G7	unreviewed	Sigma-70 family RNA polymerase sigma factor	IMI45_09975	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	161	DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription initiation [GO:0006352]	DNA-templated transcription initiation [GO:0006352]		DNA binding [GO:0003677]; sigma factor activity [GO:0016987]	GO:0003677; GO:0006352; GO:0016987
A0AB38R5H0	unreviewed	Permease	IMI45_08955	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	288	plasma membrane [GO:0005886]		plasma membrane [GO:0005886]		GO:0005886
A0AB38R5H2	unreviewed	VWA-like domain-containing protein	IMI45_11870	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	135					
A0AB38R5H6	unreviewed	Glycerol operon regulatory protein	IMI45_11370	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	261	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; negative regulation of DNA-templated transcription [GO:0045892]	negative regulation of DNA-templated transcription [GO:0045892]		DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	GO:0003677; GO:0003700; GO:0045892
A0AB38R5H8	unreviewed	Tetratricopeptide repeat protein	IMI45_09030	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	1396	membrane [GO:0016020]; ATP binding [GO:0005524]; peptidase activity [GO:0008233]; proteolysis [GO:0006508]	proteolysis [GO:0006508]	membrane [GO:0016020]	ATP binding [GO:0005524]; peptidase activity [GO:0008233]	GO:0005524; GO:0006508; GO:0008233; GO:0016020
A0AB38R5I3	unreviewed	Uncharacterized protein	IMI45_09210	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	72					
A0AB38R5I6	unreviewed	Transposase	IMI45_07215	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	102					
A0AB38R5J0	unreviewed	Sirohydrochlorin chelatase	IMI45_09115	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	276	lyase activity [GO:0016829]; metal ion binding [GO:0046872]			lyase activity [GO:0016829]; metal ion binding [GO:0046872]	GO:0016829; GO:0046872
A0AB38R5J2	unreviewed	OsmC family protein	IMI45_09420	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	146					
A0AB38R5J3	unreviewed	Intercompartmental signaling factor BofC	IMI45_14510	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	160					
A0AB38R5J4	unreviewed	Uncharacterized protein	IMI45_07930	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	170					
A0AB38R5J8	unreviewed	Phage protein	IMI45_09215	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	94					
A0AB38R5K0	unreviewed	Uncharacterized protein	IMI45_09510	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	125					
A0AB38R5K1	unreviewed	SCO family protein	IMI45_09390	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	188	metal ion binding [GO:0046872]			metal ion binding [GO:0046872]	GO:0046872
A0AB38R5K2	unreviewed	Nucleotidyltransferase family protein	IMI45_15420	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	200					
A0AB38R5K7	unreviewed	VWA domain-containing protein	IMI45_14725	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	1047					
A0AB38R5K9	unreviewed	HyaD/HybD family hydrogenase maturation endopeptidase	IMI45_09320	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	159	aspartic-type endopeptidase activity [GO:0004190]; enzyme activator activity [GO:0008047]; metal ion binding [GO:0046872]; protein processing [GO:0016485]	protein processing [GO:0016485]		aspartic-type endopeptidase activity [GO:0004190]; enzyme activator activity [GO:0008047]; metal ion binding [GO:0046872]	GO:0004190; GO:0008047; GO:0016485; GO:0046872
A0AB38R5L0	unreviewed	Transcriptional regulator	IMI45_00140	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	448	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0AB38R5L1	unreviewed	Hydrogenase nickel incorporation protein HypB	hypB IMI45_09475	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	228	GTP binding [GO:0005525]; GTPase activity [GO:0003924]; nickel cation binding [GO:0016151]; zinc ion binding [GO:0008270]; protein maturation [GO:0051604]	protein maturation [GO:0051604]		GTP binding [GO:0005525]; GTPase activity [GO:0003924]; nickel cation binding [GO:0016151]; zinc ion binding [GO:0008270]	GO:0003924; GO:0005525; GO:0008270; GO:0016151; GO:0051604
A0AB38R5L3	unreviewed	Conserved virulence factor C family protein	IMI45_09260	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	377	oxidoreductase activity [GO:0016491]			oxidoreductase activity [GO:0016491]	GO:0016491
A0AB38R5L5	unreviewed	AbrB C-terminal domain-containing protein	IMI45_16395	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	31					
A0AB38R5L6	unreviewed	SGNH/GDSL hydrolase family protein	IMI45_09395	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	264	lysophospholipase activity [GO:0004622]			lysophospholipase activity [GO:0004622]	GO:0004622
A0AB38R5L7	unreviewed	Uncharacterized protein	IMI45_01150	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	121					
A0AB38R5L8	unreviewed	Uncharacterized protein	IMI45_09565	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	53					
A0AB38R5M0	unreviewed	YkoS	IMI45_17480	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	556	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0AB38R5M1	unreviewed	Hydrogenase large subunit	IMI45_10540	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	570	4 iron, 4 sulfur cluster binding [GO:0051539]; NAD binding [GO:0051287]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]; nickel cation binding [GO:0016151]; quinone binding [GO:0048038]			4 iron, 4 sulfur cluster binding [GO:0051539]; NAD binding [GO:0051287]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]; nickel cation binding [GO:0016151]; quinone binding [GO:0048038]	GO:0008137; GO:0016151; GO:0048038; GO:0051287; GO:0051539
A0AB38R5M2	unreviewed	O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase	IMI45_18115	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	75	cytoplasm [GO:0005737]; cysteine synthase activity [GO:0004124]; O-acetylhomoserine aminocarboxypropyltransferase activity [GO:0003961]; pyridoxal phosphate binding [GO:0030170]; cysteine biosynthetic process from serine [GO:0006535]; L-homocysteine biosynthetic process [GO:0071269]; transsulfuration [GO:0019346]	cysteine biosynthetic process from serine [GO:0006535]; L-homocysteine biosynthetic process [GO:0071269]; transsulfuration [GO:0019346]	cytoplasm [GO:0005737]	cysteine synthase activity [GO:0004124]; O-acetylhomoserine aminocarboxypropyltransferase activity [GO:0003961]; pyridoxal phosphate binding [GO:0030170]	GO:0003961; GO:0004124; GO:0005737; GO:0006535; GO:0019346; GO:0030170; GO:0071269
A0AB38R5M5	unreviewed	Uncharacterized protein	IMI45_02130	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	164	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
