Entry	Reviewed	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (molecular function)	Gene Ontology IDs
Q8DJQ4	unreviewed	Ycf20 protein	ycf20	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	110	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
Q8DJQ5	unreviewed	Tll1167 protein	tll1167	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	325					
Q8DJQ6	unreviewed	Tlr1166 protein	tlr1166	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	212	ATP biosynthetic process [GO:0006754]; proton transmembrane transport [GO:1902600]	ATP biosynthetic process [GO:0006754]; proton transmembrane transport [GO:1902600]			GO:0006754; GO:1902600
Q8DJQ8	unreviewed	Tll1164 protein	tll1164	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	230					
Q8DJQ9	unreviewed	Tlr1163 protein	tlr1163	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	127					
Q8DJR0	unreviewed	Tll1162 protein	tll1162	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	408	DNA binding [GO:0003677]; metal ion binding [GO:0046872]; DNA recombination [GO:0006310]; transposition [GO:0032196]	DNA recombination [GO:0006310]; transposition [GO:0032196]		DNA binding [GO:0003677]; metal ion binding [GO:0046872]	GO:0003677; GO:0006310; GO:0032196; GO:0046872
Q8DJR1	unreviewed	Reverse transcriptase	tlr1161	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	564	endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]; RNA-directed DNA polymerase activity [GO:0003964]; zinc ion binding [GO:0008270]			endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]; RNA-directed DNA polymerase activity [GO:0003964]; zinc ion binding [GO:0008270]	GO:0003676; GO:0003964; GO:0004519; GO:0008270
Q8DJR2	unreviewed	Tsl1160 protein	tsl1160	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	80					
Q8DJR3	unreviewed	AcrB/AcrD/AcrF family protein	tlr1159	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	1063	plasma membrane [GO:0005886]; xenobiotic transmembrane transporter activity [GO:0042910]		plasma membrane [GO:0005886]	xenobiotic transmembrane transporter activity [GO:0042910]	GO:0005886; GO:0042910
Q8DJR4	unreviewed	Tlr1158 protein	tlr1158	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	443	plasma membrane [GO:0005886]; diguanylate cyclase activity [GO:0052621]; cell adhesion involved in single-species biofilm formation [GO:0043709]; negative regulation of bacterial-type flagellum-dependent cell motility [GO:1902201]	cell adhesion involved in single-species biofilm formation [GO:0043709]; negative regulation of bacterial-type flagellum-dependent cell motility [GO:1902201]	plasma membrane [GO:0005886]	diguanylate cyclase activity [GO:0052621]	GO:0005886; GO:0043709; GO:0052621; GO:1902201
Q8DJR5	unreviewed	Tlr1157 protein	tlr1157	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	274	hydrolase activity [GO:0016787]			hydrolase activity [GO:0016787]	GO:0016787
Q8DJR6	unreviewed	Tll1156 protein	tll1156	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	271	flavin adenine dinucleotide binding [GO:0050660]; thymidylate synthase (FAD) activity [GO:0050797]; dTMP biosynthetic process [GO:0006231]	dTMP biosynthetic process [GO:0006231]		flavin adenine dinucleotide binding [GO:0050660]; thymidylate synthase (FAD) activity [GO:0050797]	GO:0006231; GO:0050660; GO:0050797
Q8DJR7	unreviewed	Tll1155 protein	tll1155	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	540	RNA endonuclease activity [GO:0004521]			RNA endonuclease activity [GO:0004521]	GO:0004521
Q8DJR8	unreviewed	Tlr1154 protein	tlr1154	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	489					
Q8DJR9	unreviewed	Two-component response regulator	tlr1153	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	391	phosphatase activity [GO:0016791]; phosphorelay signal transduction system [GO:0000160]	phosphorelay signal transduction system [GO:0000160]		phosphatase activity [GO:0016791]	GO:0000160; GO:0016791
Q8DJS1	unreviewed	Permease protein of oligopeptide ABC transporter	tlr1151	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	378	plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]	transmembrane transport [GO:0055085]	plasma membrane [GO:0005886]		GO:0005886; GO:0055085
Q8DJS2	unreviewed	Tll1150 protein	tll1150	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	137	protein-DNA complex [GO:0032993]; DNA-binding transcription repressor activity [GO:0001217]; transcription cis-regulatory region binding [GO:0000976]		protein-DNA complex [GO:0032993]	DNA-binding transcription repressor activity [GO:0001217]; transcription cis-regulatory region binding [GO:0000976]	GO:0000976; GO:0001217; GO:0032993
Q8DJS4	unreviewed	Tll1148 protein	tll1148	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	253	carboxysome [GO:0031470]; carbon fixation [GO:0015977]	carbon fixation [GO:0015977]	carboxysome [GO:0031470]		GO:0015977; GO:0031470
Q8DJS5	unreviewed	Tlr1147 protein	tlr1147	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	424					
Q8DJS6	unreviewed	Tlr1146 protein	tlr1146	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	582	plasma membrane [GO:0005886]; mechanosensitive monoatomic ion channel activity [GO:0008381]		plasma membrane [GO:0005886]	mechanosensitive monoatomic ion channel activity [GO:0008381]	GO:0005886; GO:0008381
Q8DJS7	unreviewed	Tsr1145 protein	tsr1145	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	78					
Q8DJS9	unreviewed	Tlr1143 protein	tlr1143	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	146					
Q8DJT0	unreviewed	Tlr1142 protein	tlr1142	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	392	DNA binding [GO:0003677]; metal ion binding [GO:0046872]; DNA recombination [GO:0006310]; transposition [GO:0032196]	DNA recombination [GO:0006310]; transposition [GO:0032196]		DNA binding [GO:0003677]; metal ion binding [GO:0046872]	GO:0003677; GO:0006310; GO:0032196; GO:0046872
Q8DJT1	unreviewed	Tll1141 protein	tll1141	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	115	DNA binding [GO:0003677]; transposase activity [GO:0004803]; DNA transposition [GO:0006313]	DNA transposition [GO:0006313]		DNA binding [GO:0003677]; transposase activity [GO:0004803]	GO:0003677; GO:0004803; GO:0006313
Q8DJT2	unreviewed	Tlr1140 protein	tlr1140	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	139					
Q8DJT3	unreviewed	Tlr1139 protein	tlr1139	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	681					
Q8DJT4	unreviewed	Tsl1138 protein	tsl1138	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	89					
Q8DJT7	unreviewed	Tlr1135 protein	tlr1135	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	262					
Q8DJT9	unreviewed	Tll1133 protein	tll1133	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	121					
Q8DJU1	unreviewed	Tsr1131 protein	tsr1131	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	86	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
Q8DJU3	unreviewed	Tlr1129 protein	tlr1129	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	223	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
Q8DJU4	unreviewed	Serine/threonine protein kinase	tlr1128	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	412	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]			ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]	GO:0004674; GO:0005524
Q8DJU5	unreviewed	Tlr1127 protein	tlr1127	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	395	DNA binding [GO:0003677]; metal ion binding [GO:0046872]; DNA recombination [GO:0006310]; transposition [GO:0032196]	DNA recombination [GO:0006310]; transposition [GO:0032196]		DNA binding [GO:0003677]; metal ion binding [GO:0046872]	GO:0003677; GO:0006310; GO:0032196; GO:0046872
Q8DJU6	unreviewed	Tll1126 protein	tll1126	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	272	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
Q8DJU7	unreviewed	Tll1125 protein	tll1125	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	473	plasma membrane [GO:0005886]; protein import [GO:0017038]	protein import [GO:0017038]	plasma membrane [GO:0005886]		GO:0005886; GO:0017038
Q8DJU8	unreviewed	Tlr1124 protein	tlr1124	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	250	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; branched-chain amino acid transmembrane transporter activity [GO:0015658]; L-amino acid transport [GO:0015807]	L-amino acid transport [GO:0015807]		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; branched-chain amino acid transmembrane transporter activity [GO:0015658]	GO:0005524; GO:0015658; GO:0015807; GO:0016887
Q8DJU9	unreviewed	ABC transporter ATP-binding protein	tlr1123	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	255	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]		plasma membrane [GO:0005886]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0005886; GO:0016887
Q8DJV0	unreviewed	ABC transporter permease protein	tlr1122	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	389	plasma membrane [GO:0005886]; branched-chain amino acid transmembrane transporter activity [GO:0015658]		plasma membrane [GO:0005886]	branched-chain amino acid transmembrane transporter activity [GO:0015658]	GO:0005886; GO:0015658
Q8DJV1	unreviewed	ABC transporter permease protein	tlr1121	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	385	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]; amino acid transport [GO:0006865]	amino acid transport [GO:0006865]	plasma membrane [GO:0005886]	transmembrane transporter activity [GO:0022857]	GO:0005886; GO:0006865; GO:0022857
Q8DJV2	unreviewed	ABC transporter substrate-binding protein	tlr1120	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	437	amino acid transport [GO:0006865]	amino acid transport [GO:0006865]			GO:0006865
Q8DJV3	unreviewed	Tlr1118 protein	tlr1118	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	273					
Q8DJV4	unreviewed	Tll1117 protein	tll1117	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	260	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
Q8DJV5	unreviewed	Tll1116 protein	tll1116	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	111					
Q8DJV6	unreviewed	Tlr1115 protein	tlr1115	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	345	nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]	DNA integration [GO:0015074]		nucleic acid binding [GO:0003676]	GO:0003676; GO:0015074
Q8DJV7	unreviewed	Tll1114 protein	tll1114	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	138					
Q8DJV8	unreviewed	Tlr1113 protein	tlr1113	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	392	DNA binding [GO:0003677]; metal ion binding [GO:0046872]; DNA recombination [GO:0006310]; transposition [GO:0032196]	DNA recombination [GO:0006310]; transposition [GO:0032196]		DNA binding [GO:0003677]; metal ion binding [GO:0046872]	GO:0003677; GO:0006310; GO:0032196; GO:0046872
Q8DJV9	unreviewed	Tll1112 protein	tll1112	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	146					
Q8DJW0	unreviewed	Tll1111 protein	tll1111	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	234	cytoplasm [GO:0005737]; biotin--[biotin carboxyl-carrier protein] ligase activity [GO:0004077]		cytoplasm [GO:0005737]	biotin--[biotin carboxyl-carrier protein] ligase activity [GO:0004077]	GO:0004077; GO:0005737
Q8DJW1	unreviewed	Tll1110 protein	tll1110	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	429					
Q8DJW2	unreviewed	Tll1109 protein	tll1109	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	134					
Q8DJW3	unreviewed	Tll1108 protein	tll1108	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	322					
Q8DJW5	unreviewed	Peptide ABC transporter, permease protein	tll1105	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	315	plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]	transmembrane transport [GO:0055085]	plasma membrane [GO:0005886]		GO:0005886; GO:0055085
Q8DJW9	unreviewed	Tlr1101 protein	tlr1101	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	106					
Q8DJX1	unreviewed	Tll1099 protein	tll1099	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	165	N-acetyltransferase activity [GO:0008080]			N-acetyltransferase activity [GO:0008080]	GO:0008080
Q8DJX2	unreviewed	Serine/threonine protein kinase	tlr1098	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	470	membrane [GO:0016020]; ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]		membrane [GO:0016020]	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]	GO:0004674; GO:0005524; GO:0016020
Q8DJX3	unreviewed	Tlr1097 protein	tlr1097	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	216	cytosol [GO:0005829]; adenosylhomocysteine nucleosidase activity [GO:0008782]; methylthioadenosine nucleosidase activity [GO:0008930]; L-methionine salvage from S-adenosylmethionine [GO:0019284]; nucleoside metabolic process [GO:0009116]	L-methionine salvage from S-adenosylmethionine [GO:0019284]; nucleoside metabolic process [GO:0009116]	cytosol [GO:0005829]	adenosylhomocysteine nucleosidase activity [GO:0008782]; methylthioadenosine nucleosidase activity [GO:0008930]	GO:0005829; GO:0008782; GO:0008930; GO:0009116; GO:0019284
Q8DJX4	unreviewed	Farnesyl-diphosphate farnesyltransferase	tll1096	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	359	squalene synthase [NAD(P)H] activity [GO:0051996]; carotenoid biosynthetic process [GO:0016117]; farnesyl diphosphate metabolic process [GO:0045338]	carotenoid biosynthetic process [GO:0016117]; farnesyl diphosphate metabolic process [GO:0045338]		squalene synthase [NAD(P)H] activity [GO:0051996]	GO:0016117; GO:0045338; GO:0051996
Q8DJX6	unreviewed	Tll1094 protein	tll1094	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	137	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
Q8DJX7	unreviewed	Tll1093 protein	tll1093	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	161	iron ion binding [GO:0005506]; iron-sulfur cluster binding [GO:0051536]; iron-sulfur cluster assembly [GO:0016226]	iron-sulfur cluster assembly [GO:0016226]		iron ion binding [GO:0005506]; iron-sulfur cluster binding [GO:0051536]	GO:0005506; GO:0016226; GO:0051536
Q8DJX8	unreviewed	Ycf51 protein	ycf51	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	162	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
Q8DJX9	unreviewed	Tlr1091 protein	tlr1091	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	182					
Q8DJY1	unreviewed	Tll1089 protein	tll1089	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	197					
Q8DJY4	unreviewed	Tll1086 protein	tll1086	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	126					
Q8DJY5	unreviewed	Tll1085 protein	tll1085	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	689	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
Q8DJY6	unreviewed	Tll1084 protein	tll1084	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	264	helicase activity [GO:0004386]; DNA repair [GO:0006281]	DNA repair [GO:0006281]		helicase activity [GO:0004386]	GO:0004386; GO:0006281
Q8DJY7	unreviewed	Tlr1083 protein	tlr1083	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	211	3'-5' exonuclease activity [GO:0008408]; nucleic acid binding [GO:0003676]; nucleobase-containing compound metabolic process [GO:0006139]	nucleobase-containing compound metabolic process [GO:0006139]		3'-5' exonuclease activity [GO:0008408]; nucleic acid binding [GO:0003676]	GO:0003676; GO:0006139; GO:0008408
Q8DJY8	unreviewed	Tlr1082 protein	tlr1082	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	109					
Q8DJY9	unreviewed	Tsl1081 protein	tsl1081	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	65					
Q8DJZ0	unreviewed	Tll1080 protein	tll1080	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	413	cytosol [GO:0005829]; metallopeptidase activity [GO:0008237]; proteolysis [GO:0006508]	proteolysis [GO:0006508]	cytosol [GO:0005829]	metallopeptidase activity [GO:0008237]	GO:0005829; GO:0006508; GO:0008237
Q8DJZ2	unreviewed	Tll1078 protein	tll1078	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	119					
Q8DJZ5	unreviewed	Tlr1075 protein	tlr1075	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	577	cell outer membrane [GO:0009279]; transporter complex [GO:1990351]		cell outer membrane [GO:0009279]; transporter complex [GO:1990351]		GO:0009279; GO:1990351
Q8DJZ7	unreviewed	Ycf60 protein	ycf60	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	157	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
Q8DJZ8	unreviewed	Tlr1072 protein	tlr1072	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	151					
Q8DK00	unreviewed	Tlr1070 protein	tlr1070	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	323	methyltransferase activity [GO:0008168]; methylation [GO:0032259]	methylation [GO:0032259]		methyltransferase activity [GO:0008168]	GO:0008168; GO:0032259
Q8DK01	unreviewed	Amino acid ABC transporter permease protein	tsr1069	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	92	plasma membrane [GO:0005886]; amino acid transport [GO:0006865]; transmembrane transport [GO:0055085]	amino acid transport [GO:0006865]; transmembrane transport [GO:0055085]	plasma membrane [GO:0005886]		GO:0005886; GO:0006865; GO:0055085
Q8DK02	unreviewed	Amino acid ABC transporter permease protein	tsr1068	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	45					
Q8DK03	unreviewed	Amino acid ABC transporter periplasmic amino acid-binding protein	tlr1067	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	306	cell envelope [GO:0030313]		cell envelope [GO:0030313]		GO:0030313
Q8DK06	unreviewed	Precorrin 8X methylmutase	tlr1064	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	204	precorrin-8X methylmutase activity [GO:0016993]; cobalamin biosynthetic process [GO:0009236]	cobalamin biosynthetic process [GO:0009236]		precorrin-8X methylmutase activity [GO:0016993]	GO:0009236; GO:0016993
Q8DK07	unreviewed	Ycf36 protein	ycf36	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	163	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
Q8DK08	unreviewed	Tll1062 protein	tll1062	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	319					
Q8DK10	unreviewed	Tlr1060 protein	tlr1060	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	115					
